Time,Conso_resident,Conso_bureau,Conso_ecole,Conso_tot
2023-06-05 09:45:00,9.5675,53.0675,34.9125,97.5475
2023-06-05 10:00:00,9.26,55.06,34.86,99.18
2023-06-05 10:15:00,8.905,53.57,35.765,98.24
2023-06-05 10:30:00,8.55,52.08,36.67,97.3
2023-06-05 10:45:00,8.195,50.59,37.575,96.36
2023-06-05 11:00:00,7.84,49.1,38.48,95.42
2023-06-05 11:15:00,7.435,49.72,39.03,96.185
2023-06-05 11:30:00,7.029999999999999,50.34,39.58,96.95
2023-06-05 11:45:00,6.625,50.96,40.13,97.715
2023-06-05 12:00:00,6.22,51.58,40.68,98.48
2023-06-05 12:15:00,6.4325,51.3525,41.0825,98.8675
2023-06-05 12:30:00,6.645,51.125,41.485,99.255
2023-06-05 12:45:00,6.8575,50.8975,41.8875,99.6425
2023-06-05 13:00:00,7.07,50.67,42.29,100.03
2023-06-05 13:15:00,6.8100000000000005,50.6425,41.95,99.4025
2023-06-05 13:30:00,6.550000000000001,50.615,41.61,98.775
2023-06-05 13:45:00,6.29,50.587500000000006,41.27,98.1475
2023-06-05 14:00:00,6.03,50.56,40.93,97.52
2023-06-05 14:15:00,6.6325,50.395,40.3125,97.34
2023-06-05 14:30:00,7.234999999999999,50.23,39.695,97.16
2023-06-05 14:45:00,7.837499999999999,50.065,39.0775,96.98
2023-06-05 15:00:00,8.44,49.9,38.46,96.8
2023-06-05 15:15:00,8.86,50.435,38.6025,97.8975
2023-06-05 15:30:00,9.28,50.97,38.745000000000005,98.995
2023-06-05 15:45:00,9.7,51.505,38.8875,100.0925
2023-06-05 16:00:00,10.12,52.04,39.03,101.19
2023-06-05 16:15:00,10.4425,52.155,30.0625,92.66
2023-06-05 16:30:00,10.765,52.27,21.095,84.13
2023-06-05 16:45:00,11.0875,52.385,12.127499999999998,75.6
2023-06-05 17:00:00,11.41,52.5,3.16,67.07
2023-06-05 17:15:00,12.7,52.1075,2.6950000000000003,67.5025
2023-06-05 17:30:00,13.99,51.715,2.23,67.935
2023-06-05 17:45:00,15.28,51.3225,1.765,68.36749999999999
2023-06-05 18:00:00,16.57,50.93,1.3,68.8
2023-06-05 18:15:00,17.8775,40.975,2.3125,61.165000000000006
2023-06-05 18:30:00,19.185,31.02,3.325,53.53
2023-06-05 18:45:00,20.4925,21.065,4.3375,45.895
2023-06-05 19:00:00,21.8,11.11,5.35,38.26
2023-06-05 19:15:00,22.9125,10.0,4.89,37.8025
2023-06-05 19:30:00,24.025,8.89,4.43,37.345
2023-06-05 19:45:00,25.1375,7.779999999999999,3.97,36.8875
2023-06-05 20:00:00,26.25,6.67,3.51,36.43
2023-06-05 20:15:00,24.305,5.89,3.5325,33.7275
2023-06-05 20:30:00,22.36,5.109999999999999,3.555,31.025
2023-06-05 20:45:00,20.415,4.33,3.5775,28.3225
2023-06-05 21:00:00,18.47,3.55,3.6,25.62
2023-06-05 21:15:00,17.775,4.547499999999999,2.8325,25.155
2023-06-05 21:30:00,17.08,5.545,2.065,24.69
2023-06-05 21:45:00,16.384999999999998,6.5425,1.2975,24.225
2023-06-05 22:00:00,15.69,7.54,0.53,23.76
2023-06-05 22:15:00,14.7475,7.42,1.675,23.8425
2023-06-05 22:30:00,13.805,7.3,2.8200000000000003,23.925
2023-06-05 22:45:00,12.8625,7.18,3.965,24.0075
2023-06-05 23:00:00,11.92,7.06,5.11,24.09
2023-06-05 23:15:00,10.295,6.98,3.925,21.2
2023-06-05 23:30:00,8.67,6.9,2.74,18.31
2023-06-05 23:45:00,7.045,6.82,1.5550000000000002,15.42
2023-06-06 00:00:00,5.42,6.74,0.37,12.53
2023-06-06 00:15:00,5.5125,7.1725,0.555,13.24
2023-06-06 00:30:00,5.605,7.605,0.74,13.95
2023-06-06 00:45:00,5.6975,8.037500000000001,0.925,14.660000000000002
2023-06-06 01:00:00,5.79,8.47,1.11,15.37
2023-06-06 01:15:00,5.375,7.8875,1.635,14.8975
2023-06-06 01:30:00,4.96,7.305,2.16,14.425
2023-06-06 01:45:00,4.545,6.7225,2.685,13.9525
2023-06-06 02:00:00,4.13,6.14,3.21,13.48
2023-06-06 02:15:00,4.515,6.65,3.54,14.704999999999998
2023-06-06 02:30:00,4.9,7.16,3.87,15.93
2023-06-06 02:45:00,5.285,7.67,4.2,17.155
2023-06-06 03:00:00,5.67,8.18,4.53,18.38
2023-06-06 03:15:00,7.0325,8.282499999999999,4.6975,20.0125
2023-06-06 03:30:00,8.395,8.385,4.865,21.645000000000003
2023-06-06 03:45:00,9.7575,8.4875,5.032500000000001,23.277500000000003
2023-06-06 04:00:00,11.12,8.59,5.2,24.91
2023-06-06 04:15:00,11.635,8.725,4.98,25.34
2023-06-06 04:30:00,12.15,8.86,4.76,25.77
2023-06-06 04:45:00,12.665,8.995000000000001,4.54,26.2
2023-06-06 05:00:00,13.18,9.13,4.32,26.630000000000003
2023-06-06 05:15:00,14.11,7.57,3.3800000000000003,25.06
2023-06-06 05:30:00,15.04,6.010000000000001,2.4400000000000004,23.49
2023-06-06 05:45:00,15.97,4.450000000000001,1.5,21.92
2023-06-06 06:00:00,16.9,2.89,0.56,20.35
2023-06-06 06:15:00,16.9375,3.7325,0.805,21.475
2023-06-06 06:30:00,16.975,4.575,1.05,22.6
2023-06-06 06:45:00,17.0125,5.4175,1.295,23.725
2023-06-06 07:00:00,17.05,6.26,1.54,24.85
2023-06-06 07:15:00,17.4375,17.71,10.4225,45.57
2023-06-06 07:30:00,17.825000000000003,29.160000000000004,19.305,66.29
2023-06-06 07:45:00,18.2125,40.61,28.1875,87.01
2023-06-06 08:00:00,18.6,52.06,37.07,107.73
2023-06-06 08:15:00,17.975,51.705,37.73,107.41
2023-06-06 08:30:00,17.35,51.35,38.39,107.09
2023-06-06 08:45:00,16.725,50.995000000000005,39.05,106.77
2023-06-06 09:00:00,16.1,50.64,39.71,106.45000000000002
2023-06-06 09:15:00,14.1225,49.97,38.845,102.9375
2023-06-06 09:30:00,12.145,49.3,37.98,99.425
2023-06-06 09:45:00,10.1675,48.63,37.115,95.9125
2023-06-06 10:00:00,8.19,47.96,36.25,92.4
2023-06-06 10:15:00,7.9825,48.83,36.9775,93.79
2023-06-06 10:30:00,7.775,49.7,37.705,95.18
2023-06-06 10:45:00,7.5675,50.57,38.4325,96.57
2023-06-06 11:00:00,7.36,51.44,39.16,97.96
2023-06-06 11:15:00,7.487500000000001,51.2825,38.5675,97.3375
2023-06-06 11:30:00,7.615,51.125,37.975,96.715
2023-06-06 11:45:00,7.7425,50.9675,37.3825,96.0925
2023-06-06 12:00:00,7.87,50.81,36.79,95.47
2023-06-06 12:15:00,7.585,51.1575,37.4375,96.18
2023-06-06 12:30:00,7.300000000000001,51.505,38.085,96.89
2023-06-06 12:45:00,7.015000000000001,51.852500000000006,38.7325,97.6
2023-06-06 13:00:00,6.73,52.2,39.38,98.31
2023-06-06 13:15:00,6.4575000000000005,52.432500000000005,39.565,98.455
2023-06-06 13:30:00,6.1850000000000005,52.665000000000006,39.75,98.6
2023-06-06 13:45:00,5.9125,52.8975,39.935,98.745
2023-06-06 14:00:00,5.64,53.13,40.12,98.89
2023-06-06 14:15:00,5.98,52.5375,39.8275,98.345
2023-06-06 14:30:00,6.32,51.945,39.535,97.8
2023-06-06 14:45:00,6.66,51.3525,39.2425,97.255
2023-06-06 15:00:00,7.0,50.76,38.95,96.71
2023-06-06 15:15:00,7.715,51.495,38.8025,98.0125
2023-06-06 15:30:00,8.43,52.23,38.655,99.315
2023-06-06 15:45:00,9.145,52.965,38.5075,100.6175
2023-06-06 16:00:00,9.86,53.7,38.36,101.92
2023-06-06 16:15:00,10.635,53.0925,29.895,93.6225
2023-06-06 16:30:00,11.41,52.485,21.43,85.32499999999999
2023-06-06 16:45:00,12.185,51.877500000000005,12.965,77.0275
2023-06-06 17:00:00,12.96,51.27,4.5,68.73
2023-06-06 17:15:00,13.5425,50.870000000000005,3.45,67.86250000000001
2023-06-06 17:30:00,14.125,50.47,2.4,66.995
2023-06-06 17:45:00,14.7075,50.07,1.3499999999999996,66.1275
2023-06-06 18:00:00,15.29,49.67,0.3,65.26
2023-06-06 18:15:00,17.4525,39.2375,1.12,57.81
2023-06-06 18:30:00,19.615,28.805,1.94,50.36
2023-06-06 18:45:00,21.7775,18.3725,2.76,42.91
2023-06-06 19:00:00,23.94,7.94,3.58,35.46
2023-06-06 19:15:00,23.8625,7.692500000000001,3.8775,35.4325
2023-06-06 19:30:00,23.785,7.445,4.175,35.405
2023-06-06 19:45:00,23.7075,7.1975,4.4725,35.3775
2023-06-06 20:00:00,23.63,6.95,4.77,35.349999999999994
2023-06-06 20:15:00,23.7825,6.845000000000001,4.057499999999999,34.684999999999995
2023-06-06 20:30:00,23.935,6.74,3.345,34.02
2023-06-06 20:45:00,24.0875,6.635,2.6325,33.355
2023-06-06 21:00:00,24.24,6.53,1.92,32.69
2023-06-06 21:15:00,22.1475,5.695,2.3775,30.22
2023-06-06 21:30:00,20.055,4.86,2.835,27.75
2023-06-06 21:45:00,17.9625,4.025,3.2925,25.28
2023-06-06 22:00:00,15.87,3.19,3.75,22.81
2023-06-06 22:15:00,14.8625,4.575,3.1375,22.575
2023-06-06 22:30:00,13.855,5.960000000000001,2.525,22.34
2023-06-06 22:45:00,12.8475,7.345000000000001,1.9125,22.105000000000004
2023-06-06 23:00:00,11.84,8.73,1.3,21.87
2023-06-06 23:15:00,10.3275,7.575,2.115,20.0175
2023-06-06 23:30:00,8.815,6.42,2.93,18.165
2023-06-06 23:45:00,7.3025,5.265000000000001,3.745,16.3125
