Time,Conso_resident,Conso_bureau,Conso_ecole,Conso_tot
2023-06-05 09:45:00,9.5675,53.0675,34.9125,97.5475
2023-06-05 10:00:00,9.26,55.06,34.86,99.18
2023-06-05 10:15:00,8.905,53.57,35.765,98.24
2023-06-05 10:30:00,8.55,52.08,36.67,97.3
2023-06-05 10:45:00,8.195,50.59,37.575,96.36
2023-06-05 11:00:00,7.84,49.1,38.48,95.42
2023-06-05 11:15:00,7.435,49.72,39.03,96.185
2023-06-05 11:30:00,7.029999999999999,50.34,39.58,96.95
2023-06-05 11:45:00,6.625,50.96,40.13,97.715
2023-06-05 12:00:00,6.22,51.58,40.68,98.48
2023-06-05 12:15:00,6.4325,51.3525,41.0825,98.8675
2023-06-05 12:30:00,6.645,51.125,41.485,99.255
2023-06-05 12:45:00,6.8575,50.8975,41.8875,99.6425
2023-06-05 13:00:00,7.07,50.67,42.29,100.03
2023-06-05 13:15:00,6.8100000000000005,50.6425,41.95,99.4025
2023-06-05 13:30:00,6.550000000000001,50.615,41.61,98.775
2023-06-05 13:45:00,6.29,50.587500000000006,41.27,98.1475
2023-06-05 14:00:00,6.03,50.56,40.93,97.52
2023-06-05 14:15:00,6.6325,50.395,40.3125,97.34
2023-06-05 14:30:00,7.234999999999999,50.23,39.695,97.16
2023-06-05 14:45:00,7.837499999999999,50.065,39.0775,96.98
2023-06-05 15:00:00,8.44,49.9,38.46,96.8
2023-06-05 15:15:00,8.86,50.435,38.6025,97.8975
2023-06-05 15:30:00,9.28,50.97,38.745000000000005,98.995
2023-06-05 15:45:00,9.7,51.505,38.8875,100.0925
2023-06-05 16:00:00,10.12,52.04,39.03,101.19
2023-06-05 16:15:00,10.4425,52.155,30.0625,92.66
2023-06-05 16:30:00,10.765,52.27,21.095,84.13
2023-06-05 16:45:00,11.0875,52.385,12.127499999999998,75.6
2023-06-05 17:00:00,11.41,52.5,3.16,67.07
2023-06-05 17:15:00,12.7,52.1075,2.6950000000000003,67.5025
2023-06-05 17:30:00,13.99,51.715,2.23,67.935
2023-06-05 17:45:00,15.28,51.3225,1.765,68.36749999999999
2023-06-05 18:00:00,16.57,50.93,1.3,68.8
2023-06-05 18:15:00,17.8775,40.975,2.3125,61.165000000000006
2023-06-05 18:30:00,19.185,31.02,3.325,53.53
2023-06-05 18:45:00,20.4925,21.065,4.3375,45.895
2023-06-05 19:00:00,21.8,11.11,5.35,38.26
2023-06-05 19:15:00,22.9125,10.0,4.89,37.8025
2023-06-05 19:30:00,24.025,8.89,4.43,37.345
2023-06-05 19:45:00,25.1375,7.779999999999999,3.97,36.8875
2023-06-05 20:00:00,26.25,6.67,3.51,36.43
2023-06-05 20:15:00,24.305,5.89,3.5325,33.7275
2023-06-05 20:30:00,22.36,5.109999999999999,3.555,31.025
2023-06-05 20:45:00,20.415,4.33,3.5775,28.3225
2023-06-05 21:00:00,18.47,3.55,3.6,25.62
2023-06-05 21:15:00,17.775,4.547499999999999,2.8325,25.155
2023-06-05 21:30:00,17.08,5.545,2.065,24.69
2023-06-05 21:45:00,16.384999999999998,6.5425,1.2975,24.225
2023-06-05 22:00:00,15.69,7.54,0.53,23.76
2023-06-05 22:15:00,14.7475,7.42,1.675,23.8425
2023-06-05 22:30:00,13.805,7.3,2.8200000000000003,23.925
2023-06-05 22:45:00,12.8625,7.18,3.965,24.0075
2023-06-05 23:00:00,11.92,7.06,5.11,24.09
2023-06-05 23:15:00,10.295,6.98,3.925,21.2
2023-06-05 23:30:00,8.67,6.9,2.74,18.31
2023-06-05 23:45:00,7.045,6.82,1.5550000000000002,15.42
2023-06-06 00:00:00,5.42,6.74,0.37,12.53
2023-06-06 00:15:00,5.5125,7.1725,0.555,13.24
2023-06-06 00:30:00,5.605,7.605,0.74,13.95
2023-06-06 00:45:00,5.6975,8.037500000000001,0.925,14.660000000000002
2023-06-06 01:00:00,5.79,8.47,1.11,15.37
2023-06-06 01:15:00,5.375,7.8875,1.635,14.8975
2023-06-06 01:30:00,4.96,7.305,2.16,14.425
2023-06-06 01:45:00,4.545,6.7225,2.685,13.9525
2023-06-06 02:00:00,4.13,6.14,3.21,13.48
2023-06-06 02:15:00,4.515,6.65,3.54,14.704999999999998
2023-06-06 02:30:00,4.9,7.16,3.87,15.93
2023-06-06 02:45:00,5.285,7.67,4.2,17.155
2023-06-06 03:00:00,5.67,8.18,4.53,18.38
2023-06-06 03:15:00,7.0325,8.282499999999999,4.6975,20.0125
2023-06-06 03:30:00,8.395,8.385,4.865,21.645000000000003
2023-06-06 03:45:00,9.7575,8.4875,5.032500000000001,23.277500000000003
2023-06-06 04:00:00,11.12,8.59,5.2,24.91
2023-06-06 04:15:00,11.635,8.725,4.98,25.34
2023-06-06 04:30:00,12.15,8.86,4.76,25.77
2023-06-06 04:45:00,12.665,8.995000000000001,4.54,26.2
2023-06-06 05:00:00,13.18,9.13,4.32,26.630000000000003
2023-06-06 05:15:00,14.11,7.57,3.3800000000000003,25.06
2023-06-06 05:30:00,15.04,6.010000000000001,2.4400000000000004,23.49
2023-06-06 05:45:00,15.97,4.450000000000001,1.5,21.92
2023-06-06 06:00:00,16.9,2.89,0.56,20.35
2023-06-06 06:15:00,16.9375,3.7325,0.805,21.475
2023-06-06 06:30:00,16.975,4.575,1.05,22.6
2023-06-06 06:45:00,17.0125,5.4175,1.295,23.725
2023-06-06 07:00:00,17.05,6.26,1.54,24.85
2023-06-06 07:15:00,17.4375,17.71,10.4225,45.57
2023-06-06 07:30:00,17.825000000000003,29.160000000000004,19.305,66.29
2023-06-06 07:45:00,18.2125,40.61,28.1875,87.01
2023-06-06 08:00:00,18.6,52.06,37.07,107.73
2023-06-06 08:15:00,17.975,51.705,37.73,107.41
2023-06-06 08:30:00,17.35,51.35,38.39,107.09
2023-06-06 08:45:00,16.725,50.995000000000005,39.05,106.77
2023-06-06 09:00:00,16.1,50.64,39.71,106.45000000000002
2023-06-06 09:15:00,14.1225,49.97,38.845,102.9375
2023-06-06 09:30:00,12.145,49.3,37.98,99.425
2023-06-06 09:45:00,10.1675,48.63,37.115,95.9125
2023-06-06 10:00:00,8.19,47.96,36.25,92.4
2023-06-06 10:15:00,7.9825,48.83,36.9775,93.79
2023-06-06 10:30:00,7.775,49.7,37.705,95.18
2023-06-06 10:45:00,7.5675,50.57,38.4325,96.57
2023-06-06 11:00:00,7.36,51.44,39.16,97.96
2023-06-06 11:15:00,7.487500000000001,51.2825,38.5675,97.3375
2023-06-06 11:30:00,7.615,51.125,37.975,96.715
2023-06-06 11:45:00,7.7425,50.9675,37.3825,96.0925
2023-06-06 12:00:00,7.87,50.81,36.79,95.47
2023-06-06 12:15:00,7.585,51.1575,37.4375,96.18
2023-06-06 12:30:00,7.300000000000001,51.505,38.085,96.89
2023-06-06 12:45:00,7.015000000000001,51.852500000000006,38.7325,97.6
2023-06-06 13:00:00,6.73,52.2,39.38,98.31
2023-06-06 13:15:00,6.4575000000000005,52.432500000000005,39.565,98.455
2023-06-06 13:30:00,6.1850000000000005,52.665000000000006,39.75,98.6
2023-06-06 13:45:00,5.9125,52.8975,39.935,98.745
2023-06-06 14:00:00,5.64,53.13,40.12,98.89
2023-06-06 14:15:00,5.98,52.5375,39.8275,98.345
2023-06-06 14:30:00,6.32,51.945,39.535,97.8
2023-06-06 14:45:00,6.66,51.3525,39.2425,97.255
2023-06-06 15:00:00,7.0,50.76,38.95,96.71
2023-06-06 15:15:00,7.715,51.495,38.8025,98.0125
2023-06-06 15:30:00,8.43,52.23,38.655,99.315
2023-06-06 15:45:00,9.145,52.965,38.5075,100.6175
2023-06-06 16:00:00,9.86,53.7,38.36,101.92
2023-06-06 16:15:00,10.635,53.0925,29.895,93.6225
2023-06-06 16:30:00,11.41,52.485,21.43,85.32499999999999
2023-06-06 16:45:00,12.185,51.877500000000005,12.965,77.0275
2023-06-06 17:00:00,12.96,51.27,4.5,68.73
2023-06-06 17:15:00,13.5425,50.870000000000005,3.45,67.86250000000001
2023-06-06 17:30:00,14.125,50.47,2.4,66.995
2023-06-06 17:45:00,14.7075,50.07,1.3499999999999996,66.1275
2023-06-06 18:00:00,15.29,49.67,0.3,65.26
2023-06-06 18:15:00,17.4525,39.2375,1.12,57.81
2023-06-06 18:30:00,19.615,28.805,1.94,50.36
2023-06-06 18:45:00,21.7775,18.3725,2.76,42.91
2023-06-06 19:00:00,23.94,7.94,3.58,35.46
2023-06-06 19:15:00,23.8625,7.692500000000001,3.8775,35.4325
2023-06-06 19:30:00,23.785,7.445,4.175,35.405
2023-06-06 19:45:00,23.7075,7.1975,4.4725,35.3775
2023-06-06 20:00:00,23.63,6.95,4.77,35.349999999999994
2023-06-06 20:15:00,23.7825,6.845000000000001,4.057499999999999,34.684999999999995
2023-06-06 20:30:00,23.935,6.74,3.345,34.02
2023-06-06 20:45:00,24.0875,6.635,2.6325,33.355
2023-06-06 21:00:00,24.24,6.53,1.92,32.69
2023-06-06 21:15:00,22.1475,5.695,2.3775,30.22
2023-06-06 21:30:00,20.055,4.86,2.835,27.75
2023-06-06 21:45:00,17.9625,4.025,3.2925,25.28
2023-06-06 22:00:00,15.87,3.19,3.75,22.81
2023-06-06 22:15:00,14.8625,4.575,3.1375,22.575
2023-06-06 22:30:00,13.855,5.960000000000001,2.525,22.34
2023-06-06 22:45:00,12.8475,7.345000000000001,1.9125,22.105000000000004
2023-06-06 23:00:00,11.84,8.73,1.3,21.87
2023-06-06 23:15:00,10.3275,7.575,2.115,20.0175
2023-06-06 23:30:00,8.815,6.42,2.93,18.165
2023-06-06 23:45:00,7.3025,5.265000000000001,3.745,16.3125
2023-06-07 00:00:00,5.79,4.11,4.56,14.46
2023-06-07 00:15:00,4.52,5.32,3.8525,13.6925
2023-06-07 00:30:00,3.25,6.529999999999999,3.145,12.925
2023-06-07 00:45:00,1.98,7.739999999999999,2.4375,12.1575
2023-06-07 01:00:00,0.71,8.95,1.73,11.39
2023-06-07 01:15:00,1.2325,7.954999999999999,2.6475,11.835
2023-06-07 01:30:00,1.755,6.959999999999999,3.5650000000000004,12.28
2023-06-07 01:45:00,2.2775,5.965,4.4825,12.725
2023-06-07 02:00:00,2.8,4.97,5.4,13.17
2023-06-07 02:15:00,3.585,6.0725,5.61,15.267499999999998
2023-06-07 02:30:00,4.37,7.175000000000001,5.82,17.365000000000002
2023-06-07 02:45:00,5.155,8.2775,6.03,19.4625
2023-06-07 03:00:00,5.94,9.38,6.24,21.56
2023-06-07 03:15:00,6.5125,9.3625,5.9175,21.7925
2023-06-07 03:30:00,7.085000000000001,9.345,5.595000000000001,22.025
2023-06-07 03:45:00,7.657500000000001,9.3275,5.2725,22.2575
2023-06-07 04:00:00,8.23,9.31,4.95,22.49
2023-06-07 04:15:00,9.625,7.407500000000001,5.2275,22.26
2023-06-07 04:30:00,11.02,5.505000000000001,5.505,22.03
2023-06-07 04:45:00,12.415,3.6025,5.7825,21.8
2023-06-07 05:00:00,13.81,1.7,6.06,21.57
2023-06-07 05:15:00,14.835,2.5025,6.2325,23.57
2023-06-07 05:30:00,15.86,3.305,6.404999999999999,25.57
2023-06-07 05:45:00,16.885,4.1075,6.5775,27.57
2023-06-07 06:00:00,17.91,4.91,6.75,29.57
2023-06-07 06:15:00,17.884999999999998,5.0525,6.2525,29.19
2023-06-07 06:30:00,17.86,5.195,5.755,28.81
2023-06-07 06:45:00,17.835,5.3375,5.2575,28.43
2023-06-07 07:00:00,17.81,5.48,4.76,28.05
2023-06-07 07:15:00,17.835,15.735,13.36,46.93
2023-06-07 07:30:00,17.86,25.99,21.96,65.81
2023-06-07 07:45:00,17.884999999999998,36.245,30.559999999999995,84.69
2023-06-07 08:00:00,17.91,46.5,39.16,103.57
2023-06-07 08:15:00,17.495,46.65,38.585,102.73
2023-06-07 08:30:00,17.08,46.8,38.01,101.89
2023-06-07 08:45:00,16.665,46.95,37.435,101.05
2023-06-07 09:00:00,16.25,47.1,36.86,100.21
2023-06-07 09:15:00,14.085,48.4075,37.325,99.8175
2023-06-07 09:30:00,11.92,49.715,37.79,99.425
2023-06-07 09:45:00,9.755,51.0225,38.255,99.0325
2023-06-07 10:00:00,7.59,52.33,38.72,98.64
2023-06-07 10:15:00,7.0125,53.0875,39.23,99.33
2023-06-07 10:30:00,6.4350000000000005,53.845,39.74,100.02
2023-06-07 10:45:00,5.8575,54.6025,40.25,100.71
2023-06-07 11:00:00,5.28,55.36,40.76,101.4
2023-06-07 11:15:00,4.42,55.6625,40.355,100.4375
2023-06-07 11:30:00,3.56,55.965,39.95,99.475
2023-06-07 11:45:00,2.7,56.2675,39.545,98.5125
2023-06-07 12:00:00,1.84,56.57,39.14,97.55
2023-06-07 12:15:00,2.6925,55.56,38.5225,96.775
2023-06-07 12:30:00,3.545,54.55,37.905,96.0
2023-06-07 12:45:00,4.3975,53.54,37.2875,95.225
2023-06-07 13:00:00,5.25,52.53,36.67,94.45
2023-06-07 13:15:00,5.765,51.120000000000005,37.2925,94.1775
2023-06-07 13:30:00,6.279999999999999,49.71,37.915,93.905
2023-06-07 13:45:00,6.795,48.3,38.5375,93.6325
2023-06-07 14:00:00,7.31,46.89,39.16,93.36
2023-06-07 14:15:00,7.26,47.815,39.04,94.115
2023-06-07 14:30:00,7.21,48.74,38.92,94.87
2023-06-07 14:45:00,7.16,49.665000000000006,38.8,95.625
2023-06-07 15:00:00,7.11,50.59,38.68,96.38
2023-06-07 15:15:00,7.7775,50.61,38.9025,97.29
2023-06-07 15:30:00,8.445,50.63,39.125,98.2
2023-06-07 15:45:00,9.1125,50.650000000000006,39.3475,99.11
2023-06-07 16:00:00,9.78,50.67,39.57,100.02
2023-06-07 16:15:00,10.7525,50.932500000000005,30.29,91.975
2023-06-07 16:30:00,11.725,51.195,21.01,83.93
2023-06-07 16:45:00,12.6975,51.4575,11.730000000000004,75.885
2023-06-07 17:00:00,13.67,51.72,2.45,67.84
2023-06-07 17:15:00,14.735,50.8675,2.62,68.2225
2023-06-07 17:30:00,15.8,50.015,2.79,68.605
2023-06-07 17:45:00,16.865,49.1625,2.96,68.9875
2023-06-07 18:00:00,17.93,48.31,3.13,69.37
2023-06-07 18:15:00,18.975,38.805,2.745,60.525
2023-06-07 18:30:00,20.02,29.3,2.36,51.68
2023-06-07 18:45:00,21.065,19.795,1.975,42.835
2023-06-07 19:00:00,22.11,10.29,1.59,33.99
2023-06-07 19:15:00,22.3375,8.895,2.06,33.2925
2023-06-07 19:30:00,22.565,7.5,2.53,32.595
2023-06-07 19:45:00,22.7925,6.105,3.0,31.8975
2023-06-07 20:00:00,23.02,4.71,3.47,31.2
2023-06-07 20:15:00,23.2325,5.59,2.71,31.5325
2023-06-07 20:30:00,23.445,6.470000000000001,1.95,31.865
2023-06-07 20:45:00,23.6575,7.35,1.19,32.1975
2023-06-07 21:00:00,23.87,8.23,0.43,32.53
2023-06-07 21:15:00,22.435,8.525,0.9725,31.9325
2023-06-07 21:30:00,21.0,8.82,1.515,31.335
2023-06-07 21:45:00,19.565,9.115,2.0575,30.7375
2023-06-07 22:00:00,18.13,9.41,2.6,30.14
2023-06-07 22:15:00,16.849999999999998,7.2325,2.4925,26.575
2023-06-07 22:30:00,15.57,5.055,2.385,23.01
2023-06-07 22:45:00,14.29,2.8774999999999995,2.2775,19.445
2023-06-07 23:00:00,13.01,0.7,2.17,15.88
2023-06-07 23:15:00,10.895,2.2,2.3075,15.4025
2023-06-07 23:30:00,8.78,3.7,2.4450000000000003,14.925
2023-06-07 23:45:00,6.664999999999999,5.2,2.5825,14.447499999999998
2023-06-08 00:00:00,4.55,6.7,2.72,13.97
2023-06-08 00:15:00,5.265,6.79,2.3725,14.4275
2023-06-08 00:30:00,5.98,6.88,2.0250000000000004,14.885
2023-06-08 00:45:00,6.695,6.97,1.6775000000000002,15.3425
2023-06-08 01:00:00,7.41,7.06,1.33,15.8
2023-06-08 01:15:00,7.345000000000001,7.3075,2.1,16.7525
2023-06-08 01:30:00,7.28,7.555,2.87,17.705000000000002
2023-06-08 01:45:00,7.215,7.8025,3.64,18.6575
2023-06-08 02:00:00,7.15,8.05,4.41,19.61
2023-06-08 02:15:00,7.0825000000000005,7.5625,4.535,19.18
2023-06-08 02:30:00,7.015000000000001,7.075,4.66,18.75
2023-06-08 02:45:00,6.9475,6.5875,4.785,18.32
2023-06-08 03:00:00,6.88,6.1,4.91,17.89
2023-06-08 03:15:00,7.265,6.7075,4.865,18.8375
2023-06-08 03:30:00,7.65,7.314999999999999,4.82,19.785
2023-06-08 03:45:00,8.035,7.922499999999999,4.775,20.7325
2023-06-08 04:00:00,8.42,8.53,4.73,21.68
2023-06-08 04:15:00,10.08,7.5175,4.4750000000000005,22.0725
2023-06-08 04:30:00,11.74,6.505,4.220000000000001,22.465000000000003
2023-06-08 04:45:00,13.4,5.4925,3.965,22.8575
2023-06-08 05:00:00,15.06,4.48,3.71,23.25
2023-06-08 05:15:00,15.3775,5.112500000000001,4.505,24.995
2023-06-08 05:30:00,15.695,5.745,5.3,26.74
2023-06-08 05:45:00,16.0125,6.3775,6.095,28.485
2023-06-08 06:00:00,16.33,7.01,6.89,30.23
2023-06-08 06:15:00,16.759999999999998,7.2725,6.8475,30.88
2023-06-08 06:30:00,17.189999999999998,7.535,6.805,31.53
2023-06-08 06:45:00,17.62,7.7975,6.762499999999999,32.18
2023-06-08 07:00:00,18.05,8.06,6.72,32.83
2023-06-08 07:15:00,17.8075,19.4475,14.7925,52.0475
2023-06-08 07:30:00,17.564999999999998,30.835,22.865,71.265
2023-06-08 07:45:00,17.322499999999998,42.2225,30.9375,90.4825
2023-06-08 08:00:00,17.08,53.61,39.01,109.7
2023-06-08 08:15:00,16.1175,52.0325,39.17,107.32
2023-06-08 08:30:00,15.155,50.455,39.33,104.94
2023-06-08 08:45:00,14.1925,48.8775,39.49,102.56
2023-06-08 09:00:00,13.23,47.3,39.65,100.18
2023-06-08 09:15:00,12.35,47.5525,40.145,100.0475
2023-06-08 09:30:00,11.47,47.805,40.64,99.915
2023-06-08 09:45:00,10.59,48.057500000000005,41.135000000000005,99.7825
2023-06-08 10:00:00,9.71,48.31,41.63,99.65
2023-06-08 10:15:00,8.595,47.715,40.095,96.405
2023-06-08 10:30:00,7.48,47.120000000000005,38.56,93.16
2023-06-08 10:45:00,6.365,46.525,37.025000000000006,89.915
2023-06-08 11:00:00,5.25,45.93,35.49,86.67
2023-06-08 11:15:00,5.46,46.7925,36.755,89.00750000000001
2023-06-08 11:30:00,5.67,47.655,38.02,91.345
2023-06-08 11:45:00,5.88,48.5175,39.285,93.6825
2023-06-08 12:00:00,6.09,49.38,40.55,96.02
2023-06-08 12:15:00,5.4475,50.120000000000005,40.235,95.8025
2023-06-08 12:30:00,4.805,50.86,39.92,95.585
2023-06-08 12:45:00,4.1625,51.6,39.605,95.3675
2023-06-08 13:00:00,3.52,52.34,39.29,95.15
2023-06-08 13:15:00,4.2225,53.0975,38.7325,96.0525
2023-06-08 13:30:00,4.925,53.855,38.175,96.955
2023-06-08 13:45:00,5.6275,54.6125,37.6175,97.8575
2023-06-08 14:00:00,6.33,55.37,37.06,98.76
2023-06-08 14:15:00,6.202500000000001,54.1075,36.875,97.185
2023-06-08 14:30:00,6.075,52.845,36.69,95.61
2023-06-08 14:45:00,5.9475,51.5825,36.505,94.035
2023-06-08 15:00:00,5.82,50.32,36.32,92.46
2023-06-08 15:15:00,6.550000000000001,50.705,36.7775,94.0325
2023-06-08 15:30:00,7.28,51.09,37.235,95.605
2023-06-08 15:45:00,8.01,51.475,37.6925,97.1775
2023-06-08 16:00:00,8.74,51.86,38.15,98.75
2023-06-08 16:15:00,9.55,51.52,28.9925,90.0625
2023-06-08 16:30:00,10.36,51.18,19.835,81.375
2023-06-08 16:45:00,11.17,50.84,10.677500000000002,72.6875
2023-06-08 17:00:00,11.98,50.5,1.52,64.0
2023-06-08 17:15:00,13.17,50.21,2.14,65.52
2023-06-08 17:30:00,14.36,49.92,2.76,67.04
2023-06-08 17:45:00,15.55,49.63,3.38,68.56
2023-06-08 18:00:00,16.74,49.34,4.0,70.08
2023-06-08 18:15:00,17.96,40.0925,4.4275,62.48
2023-06-08 18:30:00,19.18,30.845,4.855,54.88000000000001
2023-06-08 18:45:00,20.4,21.597500000000004,5.2825,47.28
2023-06-08 19:00:00,21.62,12.35,5.71,39.68
2023-06-08 19:15:00,22.7225,11.28,5.17,39.1725
2023-06-08 19:30:00,23.825000000000003,10.21,4.63,38.665000000000006
2023-06-08 19:45:00,24.9275,9.14,4.09,38.1575
2023-06-08 20:00:00,26.03,8.07,3.55,37.65
2023-06-08 20:15:00,25.2175,7.4375,3.68,36.335
2023-06-08 20:30:00,24.405,6.805,3.81,35.02
2023-06-08 20:45:00,23.5925,6.1725,3.94,33.705
2023-06-08 21:00:00,22.78,5.54,4.07,32.39
2023-06-08 21:15:00,21.185,5.365,3.7275,30.277500000000003
2023-06-08 21:30:00,19.59,5.19,3.385,28.165000000000003
2023-06-08 21:45:00,17.994999999999997,5.015,3.0425000000000004,26.0525
2023-06-08 22:00:00,16.4,4.84,2.7,23.94
2023-06-08 22:15:00,15.145,5.6025,2.7725,23.52
2023-06-08 22:30:00,13.89,6.365,2.845,23.1
2023-06-08 22:45:00,12.635,7.1275,2.9175000000000004,22.68
2023-06-08 23:00:00,11.38,7.89,2.99,22.26
2023-06-08 23:15:00,9.822500000000002,7.9575,2.31,20.09
2023-06-08 23:30:00,8.265,8.025,1.63,17.919999999999998
2023-06-08 23:45:00,6.7075000000000005,8.0925,0.9500000000000002,15.75
